#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300019023_282459    -          aln                  -              0.033   30.2   0.0      0.71   26.0   0.0   2.6   2   0   0   2   2   1   0 -
3300018943_277278    -          aln                  -              0.033   30.2   0.6      0.19   27.8   0.3   2.3   2   1   0   2   2   1   0 -
3300033134_4646534   -          aln                  -              0.033   30.2   4.3        49   20.1   1.3   2.6   2   1   0   2   2   2   0 -
3300011190_462707    -          aln                  -              0.033   30.2   3.8   5.8e+02   16.6   0.1   2.9   3   0   0   3   3   2   0 -
3300011333_668904    -          aln                  -              0.033   30.2   0.4   1.9e+02   18.2   0.0   3.4   2   2   0   2   2   2   0 -
3300004114_92608559  -          aln                  -              0.033   30.2   0.3      0.13   28.3   0.3   1.8   1   1   0   1   1   1   0 -
3300019008_24628     -          aln                  -              0.033   30.2   0.0     0.084   28.9   0.0   1.7   1   0   0   1   1   1   0 -
3300033513_1551767   -          aln                  -              0.033   30.2   0.0     0.062   29.4   0.0   1.5   1   0   0   1   1   1   0 -
3300020221_1123323   -          aln                  -              0.033   30.2   0.0   1.3e+03   15.5   0.0   3.2   2   1   0   2   2   2   0 -
3300005764_62087753  -          aln                  -              0.033   30.2   0.1     0.064   29.3   0.1   1.5   1   0   0   1   1   1   0 -
3300011440_50243     -          aln                  -              0.033   30.2   0.0      0.39   26.8   0.0   2.8   3   1   0   3   3   1   0 -
3300005894_4198482   -          aln                  -              0.033   30.2   0.0     0.042   29.9   0.0   1.2   1   0   0   1   1   1   0 -
3300033402_124853    -          aln                  -              0.033   30.2  70.9   1.9e+05    8.6   1.2  11.2  10   0   0  10  10   4   0 -
3300020076_223839    -          aln                  -              0.033   30.2   0.0     0.055   29.5   0.0   1.4   1   0   0   1   1   1   0 -
3300002966_10646604  -          aln                  -              0.033   30.2   0.0     0.035   30.2   0.0   1.2   1   0   0   1   1   1   0 -
3300025930_993909    -          aln                  -              0.033   30.2   0.5   5.2e+03   13.6   0.0   3.9   4   0   0   4   4   2   0 -
3300019037_290319    -          aln                  -              0.033   30.2   0.4      0.12   28.4   0.0   1.9   2   0   0   2   2   1   0 -
3300008013_691900    -          aln                  -              0.033   30.2   0.0     0.054   29.6   0.0   1.3   1   0   0   1   1   1   0 -
3300033463_5681254   -          aln                  -              0.033   30.2   0.7   3.7e+02   17.2   0.1   2.3   2   0   0   2   2   2   0 -
3300003985_1656760   -          aln                  -              0.033   30.2   0.0     0.044   29.8   0.0   1.2   1   0   0   1   1   1   0 -
3300002707_3187823   -          aln                  -              0.033   30.2   0.0     0.085   28.9   0.0   1.6   1   1   0   1   1   1   0 -
3300012355_611554    -          aln                  -              0.033   30.2   1.4     0.086   28.9   0.2   2.5   2   1   0   2   2   1   0 -
579101498B           -          aln                  -              0.033   30.2   0.6      0.04   30.0   0.6   1.1   1   0   0   1   1   1   0 -
3300025715_264367    -          aln                  -              0.033   30.2   0.0        31   20.7   0.0   3.0   2   1   0   2   2   1   0 -
3300032615_1215198   -          aln                  -              0.033   30.2   0.0   1.1e+03   15.7   0.0   2.2   2   0   0   2   2   2   0 -
3300031961_268788    -          aln                  -              0.033   30.2  10.1        88   19.3   0.2   3.7   3   2   0   3   3   2   0 -
3300012358_1684678   -          aln                  -              0.033   30.2  10.1      0.73   25.9   1.5   2.4   2   0   0   2   2   2   0 -
3300009641_1379148   -          aln                  -              0.033   30.2   2.6   8.6e+02   16.1   0.1   2.5   2   1   0   2   2   2   0 -
3300033418_503357    -          aln                  -              0.033   30.2   0.5   4.1e+03   13.9   0.0   4.0   3   2   0   3   3   2   0 -
3300018974_414162    -          aln                  -              0.033   30.2   0.0     0.052   29.6   0.0   1.4   1   0   0   1   1   1   0 -
3300025878_757829    -          aln                  -              0.034   30.2   0.0      0.15   28.2   0.0   2.0   1   1   0   1   1   1   0 -
3300034197_19428     -          aln                  -              0.034   30.2   4.9   2.1e+04   11.7   0.0   3.7   3   0   0   3   3   3   0 -
3300009697_1764948   -          aln                  -              0.034   30.2   0.1     0.046   29.8   0.1   1.3   1   0   0   1   1   1   0 -
3300027891_789493    -          aln                  -              0.034   30.2   9.1   8.6e+04    9.7   0.1   6.4   6   0   0   6   6   1   0 -
3300006224_4716564   -          aln                  -              0.034   30.2   1.1      0.18   27.9   0.6   2.2   2   1   0   2   2   1   0 -
3300012956_235028    -          aln                  -              0.034   30.2   0.0     3e+02   17.5   0.0   3.7   2   1   0   2   2   2   0 -
3300036111_43761     -          aln                  -              0.034   30.2   7.6        12   22.0   0.3   2.6   2   0   0   2   2   2   0 -
3300034280_3121795   -          aln                  -              0.034   30.2   0.4     0.072   29.2   0.4   1.6   1   1   0   1   1   1   0 -
3300006642_12096914  -          aln                  -              0.034   30.2   0.0     0.041   29.9   0.0   1.1   1   0   0   1   1   1   0 -
2636415974_777       -          aln                  -              0.034   30.2   2.2   5.8e+03   13.4   0.0   4.2   4   0   0   4   4   2   0 -
3300030787_1669419   -          aln                  -              0.034   30.2   0.5   8.5e+02   16.1   0.1   2.1   2   0   0   2   2   2   0 -
608064193soil_D      -          aln                  -              0.034   30.2   0.0     0.037   30.1   0.0   1.1   1   0   0   1   1   1   0 -
3300001245_1636337   -          aln                  -              0.034   30.2   0.2   1.7e+03   15.1   0.1   3.5   2   2   0   2   2   2   0 -
3300007520_4472098   -          aln                  -              0.034   30.2   1.8   2.1e+02   18.1   0.1   2.6   2   1   0   2   2   2   0 -
3300009149_537054    -          aln                  -              0.034   30.2   8.6   1.8e+03   15.1   0.1   4.1   4   1   0   4   4   3   0 -
3300020215_2553455   -          aln                  -              0.034   30.2   0.0     0.099   28.7   0.0   1.7   1   1   0   1   1   1   0 -
3300031231_24321858  -          aln                  -              0.034   30.2   0.5      0.13   28.4   0.0   2.1   2   1   0   2   2   1   0 -
3300018688_52299     -          aln                  -              0.034   30.2   0.5      0.26   27.4   0.0   2.5   3   1   1   4   4   1   0 -
2040502000_999620    -          aln                  -              0.034   30.2   0.1      0.14   28.3   0.1   1.8   1   1   0   1   1   1   0 -
3300018721_249361    -          aln                  -              0.034   30.2   0.0     0.043   29.9   0.0   1.1   1   0   0   1   1   1   0 -
3300005529_12981247  -          aln                  -              0.034   30.2   0.0     0.041   29.9   0.0   1.1   1   0   0   1   1   1   0 -
3300010391_4877991   -          aln                  -              0.034   30.2   0.1     0.073   29.1   0.1   1.6   1   0   0   1   1   1   0 -
3300031057_4233114   -          aln                  -              0.034   30.2   0.0     0.067   29.3   0.0   1.4   1   0   0   1   1   1   0 -
3300012354_1182866   -          aln                  -              0.034   30.2   3.8        84   19.3   0.2   4.0   3   3   0   3   3   1   0 -
3300019052_939096    -          aln                  -              0.034   30.2   0.1     0.061   29.4   0.1   1.5   1   1   0   1   1   1   0 -
3300032897_556252    -          aln                  -              0.034   30.2   8.8   1.6e+02   18.5   0.0   4.3   4   0   0   4   4   2   0 -
1138274765lake       -          aln                  -              0.034   30.2   0.0     0.061   29.4   0.0   1.4   1   0   0   1   1   1   0 -
3300010396_31679567  -          aln                  -              0.034   30.2   0.0     0.046   29.8   0.0   1.2   1   0   0   1   1   1   0 -
3300015360_4202500   -          aln                  -              0.034   30.2   0.1      0.26   27.4   0.0   2.4   3   1   0   3   3   1   0 -
3300033537_601812    -          aln                  -              0.034   30.2   0.1   1.2e+03   15.6   0.0   2.3   2   0   0   2   2   2   0 -
3300036153_196085    -          aln                  -              0.034   30.2   1.2   1.7e+02   18.4   0.1   2.3   2   1   0   2   2   2   0 -
3300019052_611302    -          aln                  -              0.034   30.2   0.0        11   22.1   0.0   2.2   2   0   0   2   2   1   0 -
3300005713_44154827  -          aln                  -              0.034   30.2   1.0      0.17   27.9   1.0   2.0   1   1   0   1   1   1   0 -
3300028621_57509     -          aln                  -              0.035   30.2   0.5   7.7e+02   16.2   0.3   4.0   3   2   0   3   3   2   0 -
3300001686_379057    -          aln                  -              0.035   30.2   6.7        67   19.6   0.7   3.3   3   0   0   3   3   2   0 -
3300036111_73909     -          aln                  -              0.035   30.2   0.1        27   20.9   0.0   3.0   2   1   0   2   2   1   0 -
3300018948_387845    -          aln                  -              0.035   30.2   5.4     0.044   29.8   1.6   2.1   2   0   0   2   2   1   0 -
3300025322_1317555   -          aln                  -              0.035   30.2   5.9   2.1e+04   11.6   0.1   3.5   3   1   0   3   3   3   0 -
3300021313_261690    -          aln                  -              0.035   30.2   0.2     0.086   28.9   0.2   1.6   1   1   0   1   1   1   0 -
3300019044_228602    -          aln                  -              0.035   30.2   2.1     0.042   29.9   0.4   2.0   2   0   0   2   2   1   0 -
3300006052_13631540  -          aln                  -              0.035   30.2   0.0     0.044   29.9   0.0   1.1   1   0   0   1   1   1   0 -
3300029773_67844     -          aln                  -              0.035   30.2   3.1   2.6e+05    8.1   0.0   6.5   6   0   0   6   6   1   0 -
3300009553_14809369  -          aln                  -              0.035   30.2   0.0     0.054   29.6   0.0   1.3   1   1   0   1   1   1   0 -
3300036508_94782     -          aln                  -              0.035   30.2   0.0   7.3e+02   16.3   0.0   2.5   2   1   0   2   2   2   0 -
3300003985_405075    -          aln                  -              0.035   30.2   0.1     0.039   30.0   0.1   1.0   1   0   0   1   1   1   0 -
3300033513_10126171  -          aln                  -              0.035   30.2   0.0      0.05   29.6   0.0   1.3   1   0   0   1   1   1   0 -
3300024177_21133     -          aln                  -              0.035   30.2   2.0        10   22.2   0.1   3.1   2   1   0   2   2   1   0 -
2728369508_418       -          aln                  -              0.035   30.2   0.3      0.15   28.2   0.1   2.2   1   1   1   2   2   1   0 -
3300006052_996818    -          aln                  -              0.035   30.2   0.9   1.4e+03   15.4   0.4   3.8   2   2   0   2   2   2   0 -
3300025467_90960     -          aln                  -              0.035   30.2   0.7        16   21.7   0.0   2.9   2   1   0   2   2   1   0 -
3300032540_634175    -          aln                  -              0.035   30.2   0.1      0.93   25.6   0.0   2.8   2   1   0   2   2   1   0 -
3300000564_19374087  -          aln                  -              0.035   30.2   0.0      0.04   30.0   0.0   1.1   1   0   0   1   1   1   0 -
3300033407_6281073   -          aln                  -              0.035   30.2   0.1      0.16   28.0   0.1   1.8   1   1   0   1   1   1   0 -
3300033418_1750342   -          aln                  -              0.035   30.2   0.3   4.7e+02   16.9   0.0   2.9   2   1   0   2   2   2   0 -
3300032144_441917    -          aln                  -              0.035   30.2   0.4      0.47   26.5   0.0   3.2   4   0   0   4   4   1   0 -
3300020449_1996400   -          aln                  -              0.035   30.2   0.5      0.73   25.9   0.2   2.7   2   1   0   2   2   1   0 -
3300032050_264640    -          aln                  -              0.035   30.2   1.2       3.3   23.8   0.0   4.2   4   0   0   4   4   1   0 -
3300033557_4662192   -          aln                  -              0.035   30.2   0.2      0.38   26.9   0.0   2.4   2   1   0   2   2   1   0 -
3300002931_66121     -          aln                  -              0.035   30.1   0.0     0.057   29.5   0.0   1.3   1   0   0   1   1   1   0 -
3300026462_296482    -          aln                  -              0.035   30.1   0.3        67   19.6   0.2   2.3   2   1   0   2   2   2   0 -
3300026407_159121    -          aln                  -              0.035   30.1   1.1      0.37   26.9   0.1   2.0   2   0   0   2   2   1   0 -
3300025862_79531     -          aln                  -              0.035   30.1   3.1        76   19.5   0.1   3.5   3   0   0   3   3   2   0 -
3300009177_1231461   -          aln                  -              0.035   30.1   0.1   1.2e+02   18.9   0.0   3.5   2   2   0   2   2   1   0 -
3300005713_24630944  -          aln                  -              0.035   30.1   0.0      0.31   27.1   0.0   2.0   1   1   0   1   1   1   0 -
3300020057_1440105   -          aln                  -              0.035   30.1   0.0        17   21.6   0.0   2.3   2   0   0   2   2   1   0 -
3300020201_87396     -          aln                  -              0.035   30.1   2.4   2.5e+03   14.6   0.0   4.0   3   0   0   3   3   2   0 -
2820353569_2407      -          aln                  -              0.035   30.1  12.4   1.3e+02   18.7   0.8   4.6   4   1   1   5   5   3   0 -
3300005995_8673271   -          aln                  -              0.035   30.1   0.0     0.069   29.2   0.0   1.5   1   1   0   1   1   1   0 -
3300019002_468927    -          aln                  -              0.035   30.1   0.0     0.059   29.4   0.0   1.3   1   1   0   1   1   1   0 -
3300019000_139626    -          aln                  -              0.036   30.1   0.2     0.097   28.7   0.0   1.8   2   1   1   3   3   1   0 -
3300001742_1082252   -          aln                  -              0.036   30.1   0.4     0.049   29.7   0.4   1.2   1   0   0   1   1   1   0 -
3300009553_4572619   -          aln                  -              0.036   30.1   0.5   1.9e+02   18.2   0.2   3.0   2   1   0   2   2   2   0 -
3300018042_121736    -          aln                  -              0.036   30.1   2.9   1.9e+03   15.0   0.3   3.0   2   0   0   2   2   2   0 -
3300031053_438266    -          aln                  -              0.036   30.1   1.2      0.12   28.5   1.2   1.9   1   0   0   1   1   1   0 -
3300019052_604357    -          aln                  -              0.036   30.1   0.0     0.058   29.4   0.0   1.3   1   0   0   1   1   1   0 -
3300005764_23326816  -          aln                  -              0.036   30.1   0.9     0.067   29.3   0.9   1.5   1   1   0   1   1   1   0 -
3300021603_304886    -          aln                  -              0.036   30.1   0.4   4.2e+02   17.1   0.0   3.3   2   1   0   2   2   2   0 -
3300012944_470459    -          aln                  -              0.036   30.1   5.5   1.8e+02   18.2   1.2   3.8   2   2   0   2   2   2   0 -
3300032745_504094    -          aln                  -              0.036   30.1   0.1      0.11   28.6   0.1   1.8   1   0   0   1   1   1   0 -
3300030587_76659     -          aln                  -              0.036   30.1   0.2     0.054   29.5   0.2   1.2   1   0   0   1   1   1   0 -
3300004097_5095208   -          aln                  -              0.036   30.1   0.2      0.35   26.9   0.0   2.5   2   2   0   2   2   1   0 -
3300005764_55836448  -          aln                  -              0.036   30.1   0.4      0.14   28.2   0.4   1.9   1   1   0   1   1   1   0 -
3300004139_121276    -          aln                  -              0.036   30.1   0.1       0.2   27.7   0.0   2.1   2   1   0   2   2   1   0 -
3300002931_92819     -          aln                  -              0.036   30.1   0.0     0.077   29.1   0.0   1.6   1   1   0   1   1   1   0 -
3300000793_41734026  -          aln                  -              0.036   30.1   0.2      0.15   28.1   0.2   1.8   1   1   0   1   1   1   0 -
3300025878_223389    -          aln                  -              0.036   30.1   4.2   2.5e+02   17.8   0.5   3.4   2   1   1   3   3   2   0 -
3300002042_493897    -          aln                  -              0.036   30.1   0.0     0.065   29.3   0.0   1.4   1   0   0   1   1   1   0 -
3300009622_1600161   -          aln                  -              0.036   30.1   0.0     0.047   29.8   0.0   1.2   1   0   0   1   1   1   0 -
3300032751_397737    -          aln                  -              0.036   30.1   0.2         5   23.2   0.2   2.3   2   0   0   2   2   1   0 -
3300022306_1786707   -          aln                  -              0.036   30.1   1.6      0.17   27.9   1.6   1.9   1   1   0   1   1   1   0 -
3300009431_1373776   -          aln                  -              0.036   30.1   0.9      0.65   26.1   0.3   2.9   2   1   0   2   2   1   0 -
3300006071_2580070   -          aln                  -              0.036   30.1   0.6     0.042   29.9   0.6   1.1   1   0   0   1   1   1   0 -
3300032897_481459    -          aln                  -              0.036   30.1   1.7        39   20.4   0.0   3.8   4   0   0   4   4   1   0 -
3300032470_1456325   -          aln                  -              0.036   30.1   0.1   1.1e+03   15.8   0.0   2.2   2   0   0   2   2   2   0 -
3300000131_55053401  -          aln                  -              0.036   30.1   0.1     0.046   29.8   0.1   1.2   1   0   0   1   1   1   0 -
2088090005_90246     -          aln                  -              0.036   30.1   0.1      0.16   28.1   0.1   1.9   1   1   0   1   1   1   0 -
3300007255_3108316   -          aln                  -              0.036   30.1   0.0      0.34   27.0   0.0   2.0   1   1   0   1   1   1   0 -
3300032167_2184710   -          aln                  -              0.036   30.1   0.4        48   20.1   0.1   2.8   2   0   0   2   2   1   0 -
3300002469_22522     -          aln                  -              0.036   30.1   5.7   7.5e+04    9.9   0.0   4.6   4   0   0   4   4   3   0 -
3300008043_338999    -          aln                  -              0.036   30.1   3.1       2.3   24.4   0.1   3.1   3   0   0   3   3   1   0 -
3300028577_156365    -          aln                  -              0.036   30.1  17.3   2.1e+03   14.8   1.6   5.1   4   0   0   4   4   3   0 -
3300002812_4497278   -          aln                  -              0.036   30.1   0.1      0.31   27.1   0.1   2.0   1   1   0   1   1   1   0 -
3300033402_2771073   -          aln                  -              0.036   30.1   3.6   1.3e+03   15.5   0.7   3.3   2   2   0   2   2   2   0 -
3300019030_337550    -          aln                  -              0.036   30.1   0.0       0.1   28.7   0.0   1.7   2   0   0   2   2   1   0 -
3300022753_101594    -          aln                  -              0.037   30.1   4.6   1.3e+03   15.6   0.0   4.7   4   0   0   4   4   1   0 -
3300018979_324504    -          aln                  -              0.037   30.1   0.0     0.057   29.5   0.0   1.3   1   0   0   1   1   1   0 -
3300031093_532575    -          aln                  -              0.037   30.1   0.0   1.4e+02   18.6   0.0   2.2   2   0   0   2   2   2   0 -
3300035692_6557089   -          aln                  -              0.037   30.1   0.0      0.05   29.7   0.0   1.2   1   0   0   1   1   1   0 -
3300009394_4357      -          aln                  -              0.037   30.1   0.1      0.12   28.4   0.1   1.8   1   1   0   1   1   1   0 -
3300033513_952678    -          aln                  -              0.037   30.1   0.0   5.9e+02   16.6   0.0   3.5   2   2   0   2   2   2   0 -
3300025715_53622     -          aln                  -              0.037   30.1   0.1   1.3e+02   18.7   0.0   3.7   3   0   0   3   3   1   0 -
3300008263_358662    -          aln                  -              0.037   30.1   0.0      0.05   29.7   0.0   1.2   1   0   0   1   1   1   0 -
3300013937_106566    -          aln                  -              0.037   30.1   0.1     0.075   29.1   0.1   1.5   1   0   0   1   1   1   0 -
3300019037_81835     -          aln                  -              0.037   30.1   0.8     0.099   28.7   0.1   2.2   2   1   0   2   2   1   0 -
3300007521_3556092   -          aln                  -              0.037   30.1   1.1      0.25   27.4   0.6   2.5   2   1   0   2   2   1   0 -
3300011340_2293505   -          aln                  -              0.037   30.1   0.2       0.1   28.6   0.2   1.7   1   1   0   1   1   1   0 -
3300008106_803787    -          aln                  -              0.037   30.1   0.0   3.5e+02   17.4   0.0   2.3   2   0   0   2   2   2   0 -
3300005764_56729533  -          aln                  -              0.037   30.1   0.7   1.1e+03   15.7   0.1   2.3   2   1   0   2   2   2   0 -
3300009156_8541227   -          aln                  -              0.037   30.1   0.5   2.7e+02   17.7   0.1   2.3   2   1   0   2   2   2   0 -
3300019038_1218201   -          aln                  -              0.037   30.1   0.0     0.094   28.8   0.0   1.6   1   1   0   1   1   1   0 -
3300010379_978643    -          aln                  -              0.037   30.1   3.9   1.9e+04   11.7   0.0   4.6   4   0   0   4   4   2   0 -
3300008861_640394    -          aln                  -              0.037   30.1   0.0     0.038   30.1   0.0   1.1   1   0   0   1   1   1   0 -
3300033524_381426    -          aln                  -              0.037   30.1   0.0     0.079   29.0   0.0   1.6   2   0   0   2   2   1   0 -
3300032748_1101686   -          aln                  -              0.037   30.1   0.0     0.051   29.6   0.0   1.3   1   0   0   1   1   1   0 -
3300031813_199492    -          aln                  -              0.037   30.1   0.0   5.3e+05    7.1   0.1   5.3   4   2   0   4   4   0   0 -
3300005353_30875737  -          aln                  -              0.037   30.1   0.1     0.042   29.9   0.1   1.1   1   0   0   1   1   1   0 -
3300036501_98147     -          aln                  -              0.037   30.1   0.8   3.1e+03   14.3   0.1   3.8   3   1   1   4   4   2   0 -
3300015360_1401782   -          aln                  -              0.037   30.1   0.3     0.037   30.1   0.3   3.4   4   0   0   4   4   1   0 -
3300035602_39654     -          aln                  -              0.037   30.1   0.0      0.05   29.7   0.0   1.2   1   0   0   1   1   1   0 -
3300033402_845470    -          aln                  -              0.037   30.1  15.2     4e+02   17.2   0.1   5.9   5   0   0   5   5   2   0 -
3300009394_31611     -          aln                  -              0.037   30.1   0.9   1.7e+02   18.3   0.2   2.5   2   0   0   2   2   2   0 -
3300018481_5309665   -          aln                  -              0.037   30.1   0.1   2.5e+03   14.6   0.0   3.1   2   2   0   2   2   2   0 -
3300036517_321928    -          aln                  -              0.037   30.1   0.4   6.2e+02   16.5   0.0   2.2   2   0   0   2   2   2   0 -
3300010362_41914344  -          aln                  -              0.037   30.1   0.1     0.071   29.2   0.1   1.5   1   1   0   1   1   1   0 -
3300007242_217939    -          aln                  -              0.037   30.1   0.0     0.051   29.6   0.0   1.2   1   0   0   1   1   1   0 -
3300007177_1080199   -          aln                  -              0.037   30.1   5.8       4.6   23.4   0.5   4.6   4   1   0   4   4   1   0 -
3300036435_75714     -          aln                  -              0.037   30.1   5.4       5.4   23.1   0.7   2.4   2   0   0   2   2   2   0 -
3300015373_6354066   -          aln                  -              0.037   30.1   0.0   4.4e+03   13.8   0.0   3.1   2   1   0   2   2   2   0 -
3300012415_309636    -          aln                  -              0.037   30.1   0.1        87   19.3   0.0   2.5   2   1   0   2   2   2   0 -
3300009790_139387    -          aln                  -              0.037   30.1   0.0   3.9e+02   17.2   0.0   3.4   2   0   0   2   2   2   0 -
3300014153_723622    -          aln                  -              0.037   30.1   0.2     0.094   28.8   0.1   1.8   2   0   0   2   2   1   0 -
3300009627_5553143   -          aln                  -              0.037   30.1   0.0   8.8e+02   16.0   0.0   2.2   2   0   0   2   2   2   0 -
3300023108_329915    -          aln                  -              0.037   30.1   3.5       4.6   23.4   0.1   3.1   3   1   0   3   3   1   0 -
3300037058_160367    -          aln                  -              0.037   30.1   0.1     0.062   29.4   0.1   1.3   1   0   0   1   1   1   0 -
3300009233_24899     -          aln                  -              0.037   30.1   0.0        44   20.2   0.0   2.6   2   0   0   2   2   1   0 -
3300013948_234702    -          aln                  -              0.037   30.1   0.3     0.056   29.5   0.3   1.3   1   0   0   1   1   1   0 -
3300018963_528284    -          aln                  -              0.037   30.1   1.1      0.11   28.6   0.1   1.9   2   0   0   2   2   1   0 -
3300007235_963259    -          aln                  -              0.037   30.1   0.1       2.8   24.1   0.0   2.8   3   0   0   3   3   1   0 -
3300035681_40296     -          aln                  -              0.037   30.1   0.1      0.17   28.0   0.1   2.1   1   1   0   1   1   1   0 -
3300009392_31836     -          aln                  -              0.037   30.1   0.1     0.089   28.9   0.1   1.6   1   0   0   1   1   1   0 -
3300012956_217372    -          aln                  -              0.037   30.1   0.4        85   19.3   0.2   3.1   2   1   0   2   2   1   0 -
3300020057_494574    -          aln                  -              0.037   30.1   6.9   1.2e+03   15.7   0.8   3.7   2   2   0   2   2   2   0 -
3300001592_1022995   -          aln                  -              0.037   30.1   0.2     0.079   29.0   0.2   1.5   1   0   0   1   1   1   0 -
3300009664_1857294   -          aln                  -              0.037   30.1   0.2      0.25   27.4   0.2   2.0   1   1   0   1   1   1   0 -
3300007521_1321068   -          aln                  -              0.037   30.1   1.1       0.6   26.2   0.0   2.9   2   1   1   3   3   1   0 -
3300032050_576956    -          aln                  -              0.037   30.1   0.0   3.5e+02   17.3   0.0   3.1   2   1   0   2   2   2   0 -
3300015360_1298639   -          aln                  -              0.037   30.1   3.7   2.3e+03   14.7   0.1   3.2   2   1   0   2   2   2   0 -
3300032897_1202322   -          aln                  -              0.037   30.1   0.2      0.11   28.6   0.1   1.9   2   0   0   2   2   1   0 -
3300004092_62004875  -          aln                  -              0.037   30.1   0.0      0.06   29.4   0.0   1.4   1   1   0   1   1   1   0 -
3300027800_81389     -          aln                  -              0.037   30.1  12.7   1.6e+05    8.8   0.1   6.1   5   0   0   5   5   1   0 -
3300009709_2853245   -          aln                  -              0.037   30.1   0.3      0.33   27.0   0.1   2.1   2   0   0   2   2   1   0 -
3300021184_1087003   -          aln                  -              0.038   30.1   0.1      0.22   27.6   0.1   1.9   1   1   0   1   1   1   0 -
3300009684_124880    -          aln                  -              0.038   30.1   1.0     1e+05    9.4   0.0   5.0   4   0   0   4   4   1   0 -
3300006602_129053    -          aln                  -              0.038   30.1   0.0     0.043   29.9   0.0   1.1   1   0   0   1   1   1   0 -
3300028590_252546    -          aln                  -              0.038   30.1   0.0   2.4e+03   14.6   0.0   2.9   2   0   0   2   2   2   0 -
3300018925_794855    -          aln                  -              0.038   30.1   0.1     0.082   29.0   0.1   1.5   1   1   0   1   1   1   0 -
3300004114_115961    -          aln                  -              0.038   30.1   5.3   1.4e+03   15.4   0.1   4.8   3   2   0   3   3   2   0 -
3300018856_291990    -          aln                  -              0.038   30.1   0.1     0.044   29.8   0.1   1.1   1   0   0   1   1   1   0 -
3300014883_509211    -          aln                  -              0.038   30.1   0.0     0.062   29.4   0.0   1.4   1   0   0   1   1   1   0 -
3300009781_725286    -          aln                  -              0.038   30.1   0.1   7.8e+02   16.2   0.0   3.8   3   1   0   3   3   2   0 -
3300010337_12316961  -          aln                  -              0.038   30.1   0.3      0.15   28.1   0.3   1.8   1   1   0   1   1   1   0 -
3300035508_1567657   -          aln                  -              0.038   30.1   0.0     0.055   29.5   0.0   1.2   1   0   0   1   1   1   0 -
3300012966_330322    -          aln                  -              0.038   30.1   0.0     0.047   29.8   0.0   1.1   1   0   0   1   1   1   0 -
3300008045_101312    -          aln                  -              0.038   30.1   0.1      0.17   27.9   0.1   2.2   1   1   0   1   1   1   0 -
3300006894_19181672  -          aln                  -              0.038   30.0   0.0        19   21.4   0.1   3.0   2   1   0   2   2   1   0 -
3300012189_1669419   -          aln                  -              0.038   30.0   0.7   1.9e+03   15.0   0.5   3.5   3   1   0   3   3   2   0 -
3300009156_2083776   -          aln                  -              0.038   30.0   1.1   2.7e+03   14.5   0.4   3.6   2   2   0   2   2   2   0 -
3300031707_2045647   -          aln                  -              0.038   30.0   0.1      0.26   27.4   0.1   1.9   1   1   0   1   1   1   0 -
3300000128_20586072  -          aln                  -              0.038   30.0   0.5      0.07   29.2   0.5   1.4   1   1   0   1   1   1   0 -
3300009376_157926    -          aln                  -              0.038   30.0   0.1        17   21.6   0.3   2.5   1   1   1   2   2   1   0 -
3300001742_274029    -          aln                  -              0.038   30.0   0.1      0.06   29.4   0.1   1.3   1   0   0   1   1   1   0 -
3300004113_11682226  -          aln                  -              0.038   30.0   0.1     0.068   29.2   0.0   1.4   2   0   0   2   2   1   0 -
3300009644_2344966   -          aln                  -              0.038   30.0   0.0     0.047   29.7   0.0   1.2   1   0   0   1   1   1   0 -
3300028536_917408    -          aln                  -              0.038   30.0   0.1   2.6e+03   14.5   0.0   2.9   3   0   0   3   3   2   0 -
3300004259_159720    -          aln                  -              0.038   30.0   0.1     0.057   29.5   0.1   1.3   1   0   0   1   1   1   0 -
3300005764_55047912  -          aln                  -              0.038   30.0   0.1     0.056   29.5   0.1   1.3   1   0   0   1   1   1   0 -
3300009709_8285314   -          aln                  -              0.038   30.0   0.0     0.048   29.7   0.0   1.2   1   0   0   1   1   1   0 -
3300008095_472253    -          aln                  -              0.039   30.0   0.0         1   25.5   0.0   2.6   2   0   0   2   2   1   0 -
580074820B           -          aln                  -              0.039   30.0   0.1     0.043   29.9   0.1   1.0   1   0   0   1   1   1   0 -
3300035181_513249    -          aln                  -              0.039   30.0   9.0     0.047   29.7   0.4   4.1   4   0   0   4   4   1   0 -
3300009456_69433     -          aln                  -              0.039   30.0   0.0     0.057   29.5   0.0   1.2   1   0   0   1   1   1   0 -
3300028620_12890     -          aln                  -              0.039   30.0   0.0   1.4e+03   15.4   0.0   3.1   2   0   0   2   2   2   0 -
3300012944_4656442   -          aln                  -              0.039   30.0   0.2      0.08   29.0   0.2   1.6   1   0   0   1   1   1   0 -
3300003850_445715    -          aln                  -              0.039   30.0   3.3      0.14   28.3   1.0   2.3   2   1   0   2   2   1   0 -
3300012956_3188776   -          aln                  -              0.039   30.0   0.0        66   19.7   0.1   2.2   2   0   0   2   2   2   0 -
3300009484_644314    -          aln                  -              0.039   30.0   0.1     0.064   29.3   0.1   1.4   1   0   0   1   1   1   0 -
