#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300027549_329136    -          aln                  -               0.37   26.9   0.5       1.7   24.7   0.5   1.9   1   1   0   1   1   1   0 -
3300035500_1139235   -          aln                  -               0.37   26.9   0.0      0.58   26.3   0.0   1.4   1   0   0   1   1   1   0 -
3300009484_439960    -          aln                  -               0.37   26.9   0.3       1.2   25.2   0.3   1.9   1   1   0   1   1   1   0 -
3300009394_80601     -          aln                  -               0.37   26.9   4.1       2.2   24.4   0.7   2.8   2   2   0   2   2   1   0 -
3300009709_3521898   -          aln                  -               0.37   26.9   0.1   3.2e+02   17.5   0.0   2.6   3   0   0   3   3   1   0 -
3300036401_2100539   -          aln                  -               0.37   26.9   0.6   1.6e+03   15.2   0.1   2.7   3   0   0   3   3   2   0 -
582563649B           -          aln                  -               0.37   26.9   0.0      0.39   26.8   0.0   1.1   1   0   0   1   1   1   0 -
3300005343_14985348  -          aln                  -               0.37   26.9   0.1       0.6   26.2   0.1   1.3   1   1   0   1   1   1   0 -
3300005764_5048076   -          aln                  -               0.37   26.9   2.3   6.3e+03   13.3   0.1   2.9   3   1   0   3   3   2   0 -
3300033405_1888862   -          aln                  -               0.37   26.9   0.1       1.6   24.8   0.1   2.0   1   1   0   1   1   1   0 -
3300032757_178091    -          aln                  -               0.37   26.9   0.0   2.4e+02   17.9   0.0   2.1   2   0   0   2   2   1   0 -
3300036502_112857    -          aln                  -               0.37   26.9   0.0      0.57   26.3   0.0   1.3   1   0   0   1   1   1   0 -
3300012683_261591    -          aln                  -               0.37   26.9   3.3         2   24.5   0.2   3.4   4   0   0   4   4   1   0 -
3300033402_1089616   -          aln                  -               0.37   26.9   0.1   2.5e+04   11.4   0.0   3.5   3   1   0   3   3   2   0 -
3300035503_661669    -          aln                  -               0.37   26.9   0.0      0.65   26.1   0.0   1.4   1   1   0   1   1   1   0 -
3300019024_282185    -          aln                  -               0.37   26.9   0.0   1.9e+03   15.0   0.0   2.4   2   1   0   2   2   2   0 -
3300005353_2218139   -          aln                  -               0.37   26.9   0.1      0.67   26.1   0.1   1.4   1   0   0   1   1   1   0 -
3300020438_578275    -          aln                  -               0.37   26.9   0.1   1.5e+04   12.1   0.0   2.9   2   1   0   2   2   2   0 -
3300010033_837823    -          aln                  -               0.37   26.9   0.2      0.43   26.7   0.2   1.1   1   0   0   1   1   1   0 -
3300031743_877675    -          aln                  -               0.37   26.9   7.8   1.6e+02   18.4   1.2   3.1   2   1   0   2   2   2   0 -
3300013937_5465      -          aln                  -               0.37   26.9   0.1      0.83   25.8   0.1   1.6   1   1   0   1   1   1   0 -
3300010396_10239569  -          aln                  -               0.37   26.9   0.1      0.48   26.5   0.1   1.1   1   0   0   1   1   1   0 -
3300001351_7362284   -          aln                  -               0.37   26.9   0.0      0.42   26.7   0.0   1.1   1   0   0   1   1   1   0 -
3300005713_27986339  -          aln                  -               0.37   26.9   0.0       2.8   24.1   0.0   2.1   1   1   0   1   1   1   0 -
3300029909_2340558   -          aln                  -               0.37   26.9   6.1   8.5e+02   16.1   0.8   3.2   2   1   0   2   2   2   0 -
3300022530_508174    -          aln                  -               0.37   26.9   1.1      0.96   25.5   0.1   2.2   2   1   0   2   2   1   0 -
3300010359_1198095   -          aln                  -               0.37   26.9   1.1   1.4e+03   15.4   0.1   2.4   2   0   0   2   2   2   0 -
3300018893_106751    -          aln                  -               0.37   26.9   0.6        16   21.6   0.0   3.2   4   0   0   4   4   1   0 -
3300026458_241380    -          aln                  -               0.37   26.9   2.7       0.8   25.8   1.4   2.1   2   1   0   2   2   1   0 -
3300019267_425767    -          aln                  -               0.37   26.9   2.1   5.9e+03   13.4   0.0   2.4   2   0   0   2   2   2   0 -
3300005535_4776381   -          aln                  -               0.37   26.9   0.3       2.6   24.2   0.1   2.0   2   0   0   2   2   1   0 -
3300008013_412440    -          aln                  -               0.37   26.9   0.0      0.62   26.2   0.0   1.4   1   0   0   1   1   1   0 -
3300005999_246535    -          aln                  -               0.37   26.9   0.1      0.43   26.7   0.1   1.3   1   0   0   1   1   1   0 -
3300032144_2505179   -          aln                  -               0.37   26.9   0.3       2.1   24.4   0.3   2.0   1   1   0   1   1   1   0 -
3300019270_420982    -          aln                  -               0.38   26.9   0.4       1.5   24.9   0.4   1.8   1   1   0   1   1   1   0 -
3300006224_6943424   -          aln                  -               0.38   26.9   0.0       5.6   23.1   0.0   2.2   1   1   0   1   1   1   0 -
3300010359_31124079  -          aln                  -               0.38   26.9   0.1       5.2   23.2   0.1   2.2   1   1   0   1   1   1   0 -
3300019029_645399    -          aln                  -               0.38   26.9   0.0      0.48   26.5   0.0   1.2   1   0   0   1   1   1   0 -
3300010033_2202646   -          aln                  -               0.38   26.9   0.0   1.9e+03   15.0   0.0   2.1   2   0   0   2   2   2   0 -
3300018937_370454    -          aln                  -               0.38   26.9   0.0        97   19.1   0.0   2.2   2   0   0   2   2   1   0 -
3300005444_27016978  -          aln                  -               0.38   26.9   0.0      0.42   26.7   0.0   1.1   1   0   0   1   1   1   0 -
3300004097_21482006  -          aln                  -               0.38   26.9   0.0       1.1   25.3   0.0   1.7   1   1   0   1   1   1   0 -
3300030741_3742459   -          aln                  -               0.38   26.9   3.5        88   19.3   0.6   2.8   2   1   0   2   2   1   0 -
3300003858_11242413  -          aln                  -               0.38   26.9   0.0      0.51   26.4   0.0   1.2   1   0   0   1   1   1   0 -
3300034118_115660    -          aln                  -               0.38   26.9   0.1        18   21.5   0.0   3.7   3   0   0   3   3   1   0 -
148212662ferm        -          aln                  -               0.38   26.9   0.0      0.53   26.4   0.0   1.2   1   0   0   1   1   1   0 -
3300009758_843021    -          aln                  -               0.38   26.9   0.0      0.46   26.6   0.0   1.1   1   0   0   1   1   1   0 -
3300036401_1624099   -          aln                  -               0.38   26.9   2.7   3.3e+02   17.4   0.0   3.9   3   2   0   3   3   1   0 -
3300021520_496083    -          aln                  -               0.38   26.9   2.4       1.9   24.6   1.1   2.6   2   1   0   2   2   1   0 -
3300009175_350046    -          aln                  -               0.38   26.8   2.4   8.1e+03   13.0   0.1   4.2   3   0   0   3   3   1   0 -
3300027549_406217    -          aln                  -               0.38   26.8   4.4      0.58   26.3   4.4   1.3   1   0   0   1   1   1   0 -
3300033557_2133341   -          aln                  -               0.38   26.8   5.7   1.1e+03   15.8   0.4   3.5   3   2   0   3   3   2   0 -
3300009177_22197503  -          aln                  -               0.38   26.8   0.0       0.8   25.8   0.0   1.5   1   1   0   1   1   1   0 -
3300028242_4585075   -          aln                  -               0.38   26.8   0.1      0.76   25.9   0.1   1.5   1   1   0   1   1   1   0 -
3300033402_1753459   -          aln                  -               0.38   26.8   0.4   5.1e+02   16.8   0.1   2.8   2   1   0   2   2   1   0 -
3300010033_1518436   -          aln                  -               0.38   26.8   0.6       1.6   24.9   0.6   1.8   1   1   0   1   1   1   0 -
3300004780_9832558   -          aln                  -               0.38   26.8   0.1      0.52   26.4   0.1   1.3   1   0   0   1   1   1   0 -
3300005764_66361763  -          aln                  -               0.38   26.8   0.3       2.4   24.3   0.2   2.2   2   1   0   2   2   1   0 -
3300025925_994385    -          aln                  -               0.38   26.8   0.0       4.2   23.5   0.0   2.7   2   1   0   2   2   1   0 -
3300026458_56197     -          aln                  -               0.38   26.8   6.2      0.61   26.2   0.9   3.3   3   0   0   3   3   1   0 -
3300007352_514519    -          aln                  -               0.38   26.8   0.0   1.5e+03   15.3   0.0   2.4   2   1   0   2   2   2   0 -
3300022598_112052    -          aln                  -               0.38   26.8   0.0      0.55   26.3   0.0   1.3   1   0   0   1   1   1   0 -
3300034280_1545551   -          aln                  -               0.38   26.8   0.7       1.2   25.3   0.7   1.8   1   1   0   1   1   1   0 -
3300010391_3143410   -          aln                  -               0.38   26.8   1.9       1.3   25.2   0.9   2.2   2   1   0   2   2   1   0 -
3300003203_42498953  -          aln                  -               0.38   26.8   0.1      0.89   25.7   0.1   1.5   1   1   0   1   1   1   0 -
3300002345_196280    -          aln                  -               0.38   26.8   0.1      0.66   26.1   0.1   1.4   1   0   0   1   1   1   0 -
3300025888_970579    -          aln                  -               0.38   26.8   2.5       6.7   22.8   0.0   3.2   3   2   0   3   3   1   0 -
3300006851_3299267   -          aln                  -               0.38   26.8   0.0   7.3e+02   16.3   0.0   2.1   2   0   0   2   2   2   0 -
3300006099_117698    -          aln                  -               0.38   26.8   0.0       1.5   24.9   0.0   2.0   1   1   0   1   1   1   0 -
3300005549_25665293  -          aln                  -               0.38   26.8   0.0      0.57   26.3   0.0   1.3   1   0   0   1   1   1   0 -
3300031910_5833548   -          aln                  -               0.38   26.8   0.0      0.57   26.3   0.0   1.3   1   0   0   1   1   1   0 -
3300009697_6207284   -          aln                  -               0.38   26.8   0.0      0.55   26.3   0.0   1.3   1   0   0   1   1   1   0 -
3300019028_306628    -          aln                  -               0.38   26.8   0.3     9e+02   16.0   0.1   2.4   2   0   0   2   2   2   0 -
802527245soil_C      -          aln                  -               0.38   26.8   0.2       0.6   26.2   0.2   1.4   1   0   0   1   1   1   0 -
3300031236_7753501   -          aln                  -               0.38   26.8   0.3       1.4   25.0   0.1   2.0   2   1   0   2   2   1   0 -
3300030954_50546     -          aln                  -               0.38   26.8   1.4      0.47   26.5   0.3   1.6   2   0   0   2   2   1   0 -
3300033418_6666826   -          aln                  -               0.38   26.8   0.0      0.71   26.0   0.0   1.4   1   0   0   1   1   1   0 -
3300009593_37697073  -          aln                  -               0.38   26.8   0.0      0.47   26.5   0.0   1.1   1   0   0   1   1   1   0 -
3300032734_626366    -          aln                  -               0.38   26.8   0.0   5.8e+03   13.4   0.0   3.0   3   0   0   3   3   2   0 -
3300020818_1612886   -          aln                  -               0.38   26.8   0.0      0.52   26.4   0.0   1.2   1   0   0   1   1   1   0 -
3300034051_84509     -          aln                  -               0.38   26.8   0.0   3.2e+03   14.3   0.0   3.3   2   1   0   2   2   2   0 -
3300009162_45696664  -          aln                  -               0.38   26.8   0.2      0.63   26.1   0.2   1.4   1   1   0   1   1   1   0 -
3300009175_1366155   -          aln                  -               0.39   26.8   0.6      0.81   25.8   0.1   1.9   2   1   0   2   2   1   0 -
3300004803_465821    -          aln                  -               0.39   26.8   0.0      0.66   26.1   0.0   1.4   1   0   0   1   1   1   0 -
3300007216_1242832   -          aln                  -               0.39   26.8   0.1      0.94   25.6   0.1   1.6   1   0   0   1   1   1   0 -
3300019028_1510893   -          aln                  -               0.39   26.8   0.0      0.48   26.5   0.0   1.1   1   0   0   1   1   1   0 -
3300010313_3928040   -          aln                  -               0.39   26.8   1.6       1.4   25.1   1.6   1.7   1   1   0   1   1   1   0 -
3300032617_1259595   -          aln                  -               0.39   26.8   0.6      0.39   26.8   0.6   2.0   2   1   0   2   2   1   0 -
3300001400_9330246   -          aln                  -               0.39   26.8   0.0      0.41   26.7   0.0   1.2   1   0   0   1   1   1   0 -
3300025487_243443    -          aln                  -               0.39   26.8   0.0      0.49   26.5   0.0   1.1   1   0   0   1   1   1   0 -
3300005589_4401586   -          aln                  -               0.39   26.8   0.2         1   25.5   0.2   1.7   1   1   0   1   1   1   0 -
3300001461_26701166  -          aln                  -               0.39   26.8   0.0      0.48   26.5   0.0   1.2   1   0   0   1   1   1   0 -
3300033158_2016908   -          aln                  -               0.39   26.8   0.2       2.2   24.4   0.2   2.3   1   1   0   1   1   1   0 -
3300033513_12385700  -          aln                  -               0.39   26.8   0.3   2.4e+02   17.8   0.0   2.1   2   0   0   2   2   1   0 -
3300025934_5463150   -          aln                  -               0.39   26.8   0.5       2.1   24.5   0.5   1.9   1   1   0   1   1   1   0 -
3300002126_26930504  -          aln                  -               0.39   26.8   0.1      0.54   26.4   0.1   1.2   1   0   0   1   1   1   0 -
3300009156_1456447   -          aln                  -               0.39   26.8   0.2   2.3e+02   17.9   0.0   3.5   2   1   0   2   2   1   0 -
3300031834_1263623   -          aln                  -               0.39   26.8   0.2       1.4   25.0   0.0   2.1   2   0   0   2   2   1   0 -
3300009156_1522764   -          aln                  -               0.39   26.8   0.7        27   20.9   0.1   3.2   3   1   0   3   3   1   0 -
3300006057_801290    -          aln                  -               0.39   26.8   1.9   1.7e+03   15.1   0.2   2.6   2   1   0   2   2   2   0 -
3300008998_3375724   -          aln                  -               0.39   26.8   1.2       2.5   24.2   1.2   1.8   1   1   0   1   1   1   0 -
3300007235_304037    -          aln                  -               0.39   26.8   0.0      0.53   26.4   0.0   1.3   1   0   0   1   1   1   0 -
3300006356_351783    -          aln                  -               0.39   26.8   0.0      0.62   26.2   0.0   1.4   1   0   0   1   1   1   0 -
3300005364_38329465  -          aln                  -               0.39   26.8   0.0      0.57   26.3   0.0   1.3   1   0   0   1   1   1   0 -
3300034061_1040695   -          aln                  -               0.39   26.8   1.3   8.9e+03   12.8   0.0   3.8   4   1   0   4   4   2   0 -
187857447soil_C      -          aln                  -               0.39   26.8   0.0      0.68   26.0   0.0   1.4   1   0   0   1   1   1   0 -
3300028577_682689    -          aln                  -               0.39   26.8   0.3      0.67   26.0   0.3   1.4   1   0   0   1   1   1   0 -
3300013126_1067910   -          aln                  -               0.39   26.8   0.4      0.87   25.7   0.4   1.6   1   0   0   1   1   1   0 -
3300009550_7404054   -          aln                  -               0.39   26.8   0.3        38   20.4   0.0   2.1   2   0   0   2   2   1   0 -
3300000131_20359736  -          aln                  -               0.39   26.8   0.1      0.46   26.6   0.1   1.1   1   0   0   1   1   1   0 -
3300009187_3554159   -          aln                  -               0.39   26.8   0.1      0.57   26.3   0.1   1.3   1   1   0   1   1   1   0 -
3300010019_42558     -          aln                  -               0.39   26.8   0.2       1.7   24.8   0.2   2.0   1   1   0   1   1   1   0 -
3300005713_6466068   -          aln                  -               0.39   26.8   0.2       1.9   24.6   0.2   2.0   1   1   0   1   1   1   0 -
3300025934_5743848   -          aln                  -               0.39   26.8   0.0      0.86   25.7   0.0   1.6   1   1   0   1   1   1   0 -
3300012722_242383    -          aln                  -               0.39   26.8   0.0      0.55   26.3   0.0   1.2   1   0   0   1   1   1   0 -
3300015360_1581563   -          aln                  -               0.39   26.8   1.1   2.4e+03   14.6   0.1   3.5   3   1   0   3   3   2   0 -
3300018013_252681    -          aln                  -               0.39   26.8   1.2         2   24.5   0.3   2.5   2   0   0   2   2   1   0 -
3300030701_52740     -          aln                  -               0.39   26.8   0.0   3.8e+02   17.2   0.0   2.9   2   0   0   2   2   1   0 -
3300025532_139857    -          aln                  -               0.39   26.8   5.3        63   19.7   0.3   2.7   2   1   0   2   2   2   0 -
3300027372_445838    -          aln                  -               0.39   26.8   0.1       1.2   25.2   0.1   1.7   1   1   0   1   1   1   0 -
3300022724_568541    -          aln                  -               0.39   26.8   0.0   4.7e+03   13.7   0.0   2.2   2   0   0   2   2   2   0 -
3300018893_47969     -          aln                  -               0.39   26.8   0.2       1.6   24.8   0.0   2.1   2   0   0   2   2   1   0 -
3300035680_943096    -          aln                  -               0.39   26.8   5.6        51   20.0   0.3   3.1   3   1   0   3   3   2   0 -
3300004114_59436497  -          aln                  -               0.39   26.8   0.0      0.42   26.7   0.0   1.1   1   0   0   1   1   1   0 -
3300033513_359151    -          aln                  -               0.39   26.8  20.2   2.3e+02   17.9   2.1   4.6   4   0   0   4   4   2   0 -
3300008226_1907220   -          aln                  -               0.39   26.8   0.1         1   25.5   0.1   1.6   1   1   0   1   1   1   0 -
3300003985_2015547   -          aln                  -               0.39   26.8   0.0       2.1   24.5   0.0   1.9   1   1   0   1   1   1   0 -
3300030741_3024924   -          aln                  -               0.39   26.8   0.0      0.63   26.1   0.0   1.3   1   0   0   1   1   1   0 -
3300024270_6771714   -          aln                  -               0.39   26.8   0.1      0.86   25.7   0.1   1.6   1   1   0   1   1   1   0 -
3300006051_11724715  -          aln                  -               0.39   26.8   0.2      0.49   26.5   0.2   1.2   1   0   0   1   1   1   0 -
3300005563_2982787   -          aln                  -               0.39   26.8   0.7   1.4e+03   15.4   0.1   3.3   3   1   0   3   3   2   0 -
3300032955_2061792   -          aln                  -               0.39   26.8   1.5   2.9e+03   14.4   0.2   2.3   2   0   0   2   2   2   0 -
3300010938_34838     -          aln                  -               0.39   26.8   0.5        12   22.1   0.0   3.5   4   0   0   4   4   1   0 -
3300004113_9114767   -          aln                  -               0.39   26.8   1.3      0.68   26.0   1.3   1.5   1   1   0   1   1   1   0 -
3300010234_866156    -          aln                  -               0.39   26.8   0.1      0.62   26.2   0.1   1.3   1   1   0   1   1   1   0 -
3300007202_432233    -          aln                  -               0.39   26.8   0.1       2.8   24.1   0.1   2.6   2   1   0   2   2   1   0 -
3300006174_28855739  -          aln                  -               0.39   26.8   0.0      0.51   26.4   0.0   1.2   1   0   0   1   1   1   0 -
3300030565_641719    -          aln                  -                0.4   26.8   0.0      0.55   26.3   0.0   1.2   1   0   0   1   1   1   0 -
3300005444_186868    -          aln                  -                0.4   26.8   0.4        14   21.8   0.2   3.7   3   1   0   3   3   1   0 -
3300006169_438447    -          aln                  -                0.4   26.8   0.0       2.1   24.5   0.0   2.3   1   1   0   1   1   1   0 -
3300031474_2712052   -          aln                  -                0.4   26.8   5.4   2.1e+03   14.9   0.5   2.9   2   1   0   2   2   2   0 -
3300005764_2720870   -          aln                  -                0.4   26.8   0.4        32   20.7   0.0   2.8   2   1   0   2   2   1   0 -
3300009664_2086689   -          aln                  -                0.4   26.8   0.0       0.9   25.6   0.0   1.6   1   1   0   1   1   1   0 -
3300021405_913648    -          aln                  -                0.4   26.8   0.1   5.7e+03   13.5   0.0   2.8   2   0   0   2   2   2   0 -
3300005713_29401248  -          aln                  -                0.4   26.8   0.0       0.6   26.2   0.0   1.3   1   0   0   1   1   1   0 -
3300032167_2896219   -          aln                  -                0.4   26.8   4.4   1.8e+03   15.1   0.0   4.7   4   0   0   4   4   1   0 -
3300030992_1275007   -          aln                  -                0.4   26.8   0.0      0.85   25.7   0.0   1.6   1   0   0   1   1   1   0 -
3300005713_22499727  -          aln                  -                0.4   26.8   0.0       3.3   23.8   0.0   2.2   1   1   0   1   1   1   0 -
3300006854_23130066  -          aln                  -                0.4   26.8   0.0       0.5   26.4   0.0   1.2   1   0   0   1   1   1   0 -
3300009080_12418100  -          aln                  -                0.4   26.8   0.1      0.92   25.6   0.1   1.7   1   1   0   1   1   1   0 -
3300032156_5107382   -          aln                  -                0.4   26.8   0.5   2.4e+02   17.9   0.3   2.7   2   1   0   2   2   1   0 -
3300010313_1264780   -          aln                  -                0.4   26.8   0.0      0.53   26.4   0.0   1.2   1   0   0   1   1   1   0 -
3300002961_81369406  -          aln                  -                0.4   26.8   0.4      0.51   26.4   0.4   1.2   1   0   0   1   1   1   0 -
3300018063_936539    -          aln                  -                0.4   26.8   0.1   6.6e+03   13.3   0.0   2.7   2   1   0   2   2   2   0 -
3300020181_55232     -          aln                  -                0.4   26.8   5.3   1.8e+04   11.8   0.0   6.3   7   0   0   7   7   1   0 -
3300033513_3263934   -          aln                  -                0.4   26.8   0.9   1.9e+04   11.8   0.0   3.4   2   2   0   2   2   2   0 -
3300027372_108075    -          aln                  -                0.4   26.8   1.3       1.1   25.3   1.3   1.8   1   0   0   1   1   1   0 -
3300010135_194469    -          aln                  -                0.4   26.8   0.0       0.5   26.5   0.0   1.2   1   0   0   1   1   1   0 -
3300024240_286331    -          aln                  -                0.4   26.8   0.1       2.3   24.3   0.1   2.1   1   1   0   1   1   1   0 -
3300009177_30421745  -          aln                  -                0.4   26.8   0.0      0.49   26.5   0.0   1.1   1   0   0   1   1   1   0 -
3300033513_772522    -          aln                  -                0.4   26.8   0.1       1.2   25.2   0.1   1.9   1   0   0   1   1   1   0 -
3300031834_2895316   -          aln                  -                0.4   26.8   2.5   1.9e+03   15.0   0.3   3.3   2   2   0   2   2   2   0 -
3300005764_60130433  -          aln                  -                0.4   26.8   0.0   3.1e+03   14.3   0.0   2.9   2   1   0   2   2   2   0 -
3300032156_1533835   -          aln                  -                0.4   26.8   0.3       1.6   24.9   0.3   2.1   1   0   0   1   1   1   0 -
2788500351_901       -          aln                  -                0.4   26.8   0.1   4.1e+02   17.1   0.0   3.8   3   1   0   3   3   1   0 -
3300000564_23405266  -          aln                  -                0.4   26.8   0.1      0.66   26.1   0.0   1.4   1   1   0   1   1   1   0 -
3300009697_6205177   -          aln                  -                0.4   26.8   0.2   6.8e+03   13.2   0.1   2.1   2   0   0   2   2   2   0 -
3300005333_11340525  -          aln                  -                0.4   26.8   0.0       1.8   24.7   0.0   1.8   1   1   0   1   1   1   0 -
3300035518_7396      -          aln                  -                0.4   26.8   0.0      0.66   26.1   0.0   1.3   1   0   0   1   1   1   0 -
3300005764_64396514  -          aln                  -                0.4   26.8   0.1         2   24.5   0.0   2.1   1   1   0   1   1   1   0 -
3300025926_6857236   -          aln                  -                0.4   26.8   0.7       1.7   24.8   0.7   1.8   1   1   0   1   1   1   0 -
3300000128_38627344  -          aln                  -                0.4   26.8   0.0      0.53   26.4   0.0   1.1   1   0   0   1   1   1   0 -
3300026041_2936382   -          aln                  -                0.4   26.8   0.4       1.8   24.7   0.1   2.2   2   1   0   2   2   1   0 -
3300006894_6965099   -          aln                  -               0.41   26.7   0.2   1.7e+03   15.1   0.0   2.7   2   1   0   2   2   2   0 -
3300035508_1881753   -          aln                  -               0.41   26.7   0.0      0.41   26.7   0.0   1.0   1   0   0   1   1   1   0 -
3300009089_1126386   -          aln                  -               0.41   26.7   1.3   1.9e+04   11.8   0.1   3.8   2   2   0   2   2   2   0 -
3300014830_52777     -          aln                  -               0.41   26.7   3.9       2.1   24.5   0.0   4.0   4   0   0   4   4   1   0 -
3300009156_1221333   -          aln                  -               0.41   26.7   0.1   2.2e+03   14.7   0.1   3.4   2   1   0   2   2   2   0 -
3300035181_2410661   -          aln                  -               0.41   26.7   0.0   9.5e+02   15.9   0.0   2.2   2   0   0   2   2   2   0 -
3300028621_258512    -          aln                  -               0.41   26.7   0.5       2.4   24.3   0.5   2.0   1   1   0   1   1   1   0 -
3300022866_129538    -          aln                  -               0.41   26.7   0.4         1   25.5   0.4   1.8   1   0   0   1   1   1   0 -
3300002064_464520    -          aln                  -               0.41   26.7   0.0      0.54   26.3   0.0   1.3   1   0   0   1   1   1   0 -
3300010135_194057    -          aln                  -               0.41   26.7   0.0      0.69   26.0   0.0   1.4   1   0   0   1   1   1   0 -
3300032713_556191    -          aln                  -               0.41   26.7   0.0      0.82   25.8   0.0   1.6   1   1   0   1   1   1   0 -
3300032093_1891994   -          aln                  -               0.41   26.7   0.0      0.94   25.6   0.0   1.7   1   1   0   1   1   1   0 -
3300012205_506167    -          aln                  -               0.41   26.7   0.7   1.4e+03   15.4   0.0   3.7   3   0   0   3   3   1   0 -
3300031047_237660    -          aln                  -               0.41   26.7   0.0       2.8   24.0   0.0   1.9   1   1   0   1   1   1   0 -
3300009773_162069    -          aln                  -               0.41   26.7   0.0       1.3   25.1   0.0   2.0   1   0   0   1   1   1   0 -
3300008834_925321    -          aln                  -               0.41   26.7   0.1      0.57   26.3   0.1   1.2   1   0   0   1   1   1   0 -
3300009790_1411432   -          aln                  -               0.41   26.7   0.0   8.9e+03   12.8   0.0   2.5   2   0   0   2   2   2   0 -
3300032156_1353810   -          aln                  -               0.41   26.7   0.1   2.5e+03   14.6   0.1   2.7   2   0   0   2   2   2   0 -
3300002153_45232516  -          aln                  -               0.41   26.7   0.1      0.46   26.6   0.1   1.1   1   0   0   1   1   1   0 -
3300003368_10706427  -          aln                  -               0.41   26.7   0.1      0.55   26.3   0.1   1.1   1   0   0   1   1   1   0 -
3300005615_5245864   -          aln                  -               0.41   26.7   0.9        98   19.1   0.2   2.3   2   0   0   2   2   1   0 -
3300006804_12470572  -          aln                  -               0.41   26.7   0.2       2.9   24.0   0.2   2.2   1   1   0   1   1   1   0 -
3300032144_2389458   -          aln                  -               0.41   26.7   0.1   6.3e+02   16.5   0.0   3.6   2   2   0   2   2   1   0 -
2563366519_2412      -          aln                  -               0.41   26.7   0.0   3.5e+02   17.4   0.0   3.9   3   1   0   3   3   1   0 -
3300005535_19821565  -          aln                  -               0.41   26.7   0.0      0.51   26.4   0.0   1.2   1   0   0   1   1   1   0 -
3300022798_6908      -          aln                  -               0.41   26.7   0.2       1.1   25.3   0.2   1.7   1   1   0   1   1   1   0 -
3300018909_355063    -          aln                  -               0.41   26.7   0.1      0.76   25.9   0.1   1.4   1   1   0   1   1   1   0 -
3300030611_637265    -          aln                  -               0.41   26.7   0.0      0.68   26.0   0.0   1.3   1   0   0   1   1   1   0 -
3300012990_24374     -          aln                  -               0.41   26.7   1.2   1.7e+04   12.0   0.0   4.4   4   0   0   4   4   2   0 -
3300018700_35017     -          aln                  -               0.41   26.7   0.0         1   25.5   0.0   1.7   1   0   0   1   1   1   0 -
3300036435_2766      -          aln                  -               0.41   26.7   0.7      0.41   26.7   0.7   3.3   3   0   0   3   3   1   0 -
3300009757_34059     -          aln                  -               0.41   26.7   0.3   9.3e+03   12.8   0.1   2.2   2   0   0   2   2   2   0 -
3300024966_70328     -          aln                  -               0.41   26.7   0.3   1.5e+04   12.1   0.1   3.0   2   1   0   2   2   2   0 -
3300023258_152102    -          aln                  -               0.41   26.7   0.1   8.4e+02   16.1   0.0   3.0   2   1   0   2   2   1   0 -
3300009295_118912    -          aln                  -               0.41   26.7   0.1   3.8e+03   14.0   0.1   3.0   2   2   0   2   2   2   0 -
3300025895_1390045   -          aln                  -               0.41   26.7   0.2       1.5   24.9   0.2   1.8   1   1   0   1   1   1   0 -
3300009139_262123    -          aln                  -               0.41   26.7   0.0      0.83   25.7   0.0   1.6   1   0   0   1   1   1   0 -
3300005563_27656202  -          aln                  -               0.41   26.7   0.2       2.7   24.1   0.2   1.9   1   1   0   1   1   1   0 -
2209111004_569622    -          aln                  -               0.41   26.7   0.0       1.2   25.3   0.0   1.8   1   0   0   1   1   1   0 -
3300036398_1044052   -          aln                  -               0.41   26.7   2.7   4.6e+03   13.8   0.0   3.1   3   0   0   3   3   2   0 -
3300032401_3342598   -          aln                  -               0.41   26.7   1.2   2.8e+02   17.7   0.9   2.6   2   1   0   2   2   1   0 -
3300015373_15828213  -          aln                  -               0.41   26.7   0.1      0.54   26.4   0.1   1.2   1   0   0   1   1   1   0 -
3300036152_174044    -          aln                  -               0.41   26.7   0.2        46   20.2   0.0   2.2   2   0   0   2   2   1   0 -
3300003203_29432374  -          aln                  -               0.41   26.7   0.0      0.51   26.4   0.0   1.1   1   0   0   1   1   1   0 -
3300006032_3484365   -          aln                  -               0.41   26.7   0.9   7.8e+03   13.0   0.0   3.0   2   1   0   2   2   2   0 -
3300022523_570198    -          aln                  -               0.41   26.7   0.0        79   19.4   0.0   2.2   2   0   0   2   2   1   0 -
3300005713_23605463  -          aln                  -               0.41   26.7   0.0      0.49   26.5   0.0   1.2   1   0   0   1   1   1   0 -
405699383soil_C      -          aln                  -               0.41   26.7   1.3       1.6   24.8   1.3   1.9   1   1   0   1   1   1   0 -
3300019037_737851    -          aln                  -               0.41   26.7   0.2   3.5e+03   14.1   0.0   2.5   2   1   0   2   2   2   0 -
3300005615_42923826  -          aln                  -               0.41   26.7   0.0      0.57   26.3   0.0   1.3   1   0   0   1   1   1   0 -
3300000564_5554179   -          aln                  -               0.41   26.7   0.0      0.63   26.1   0.0   1.3   1   0   0   1   1   1   0 -
3300009800_1494574   -          aln                  -               0.41   26.7   0.1       3.1   23.9   0.1   1.9   1   1   0   1   1   1   0 -
3300003350_698342    -          aln                  -               0.41   26.7   0.0      0.43   26.7   0.0   1.1   1   0   0   1   1   1   0 -
