#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
3300025639_629726    -          aln                  -              0.053   29.6   0.1        98   19.1   0.0   2.2   2   0   0   2   2   2   0 -
3300005340_3553545   -          aln                  -              0.053   29.6   0.0        25   21.0   0.0   2.3   2   0   0   2   2   1   0 -
3300016728_101471    -          aln                  -              0.053   29.6   0.3     0.053   29.6   0.3   1.6   2   0   0   2   2   1   0 -
3300025895_1160484   -          aln                  -              0.053   29.6   0.0      0.06   29.4   0.0   1.1   1   0   0   1   1   1   0 -
3300018024_1375247   -          aln                  -              0.053   29.6   0.5      0.19   27.8   0.5   1.9   1   1   0   1   1   1   0 -
3300006917_1846065   -          aln                  -              0.053   29.6   0.0     0.099   28.7   0.0   1.4   1   0   0   1   1   1   0 -
3300012688_9416      -          aln                  -              0.053   29.6   0.2   7.3e+02   16.3   0.0   2.5   2   0   0   2   2   2   0 -
3300004481_3645270   -          aln                  -              0.053   29.6   3.9   7.5e+02   16.3   0.3   3.8   3   1   0   3   3   2   0 -
3300004282_37661653  -          aln                  -              0.053   29.6   0.6      0.11   28.6   0.6   1.6   1   1   0   1   1   1   0 -
3300019041_1083745   -          aln                  -              0.053   29.6   0.1     0.067   29.3   0.1   1.2   1   0   0   1   1   1   0 -
3300030019_2254517   -          aln                  -              0.053   29.6   0.3      0.24   27.5   0.3   2.1   1   1   0   1   1   1   0 -
3300001815_2174153   -          aln                  -              0.053   29.6   0.1      0.24   27.5   0.1   1.8   1   1   0   1   1   1   0 -
3300002961_73435346  -          aln                  -              0.053   29.6   0.2     0.057   29.5   0.2   1.1   1   0   0   1   1   1   0 -
3300029990_3295510   -          aln                  -              0.053   29.6   0.5   2.1e+03   14.9   0.0   2.2   2   0   0   2   2   2   0 -
2507525030_5354      -          aln                  -              0.053   29.6   0.0      0.14   28.2   0.0   1.8   1   1   0   1   1   1   0 -
3300004092_4437332   -          aln                  -              0.053   29.6   2.6        68   19.6   1.0   2.6   2   1   0   2   2   2   0 -
3300033557_2297076   -          aln                  -              0.053   29.6   0.0        36   20.5   0.0   3.0   2   1   0   2   2   1   0 -
3300032401_9534811   -          aln                  -              0.053   29.6   0.4   2.7e+03   14.5   0.0   2.7   3   0   0   3   3   2   0 -
3300019020_391052    -          aln                  -              0.053   29.6   0.1     0.098   28.7   0.1   1.4   1   0   0   1   1   1   0 -
3300010379_839510    -          aln                  -              0.053   29.6   2.1     2e+04   11.7   0.2   4.9   3   2   0   3   3   2   0 -
3300009139_14247380  -          aln                  -              0.053   29.6   0.1     0.089   28.9   0.1   1.4   1   1   0   1   1   1   0 -
3300005545_21514627  -          aln                  -              0.053   29.6   0.3   1.9e+03   15.0   0.0   2.1   2   0   0   2   2   2   0 -
3300008106_560828    -          aln                  -              0.053   29.6   0.0      0.14   28.3   0.0   1.7   1   0   0   1   1   1   0 -
3300001157_26106330  -          aln                  -              0.053   29.6   0.1   2.6e+02   17.7   0.0   2.3   2   0   0   2   2   2   0 -
3300007244_970756    -          aln                  -              0.053   29.6   0.0     0.084   28.9   0.0   1.3   1   0   0   1   1   1   0 -
3300009095_13157942  -          aln                  -              0.053   29.6   0.0     0.074   29.1   0.0   1.3   1   0   0   1   1   1   0 -
3300031231_22893063  -          aln                  -              0.053   29.6   0.1     0.072   29.2   0.1   1.2   1   0   0   1   1   1   0 -
3300004154_539211    -          aln                  -              0.053   29.6   1.9        16   21.6   0.2   2.7   2   1   0   2   2   1   0 -
3300000236_33395779  -          aln                  -              0.053   29.6   0.0     0.066   29.3   0.0   1.1   1   0   0   1   1   1   0 -
3300019144_663982    -          aln                  -              0.054   29.6   0.1        46   20.2   0.0   2.1   2   0   0   2   2   2   0 -
3300005529_1864041   -          aln                  -              0.054   29.6   0.6      0.13   28.3   0.6   1.6   1   0   0   1   1   1   0 -
3300006930_17772126  -          aln                  -              0.054   29.6   0.2      0.17   28.0   0.2   1.7   1   1   0   1   1   1   0 -
3300035704_612082    -          aln                  -              0.054   29.6   9.3   1.1e+03   15.7   0.2   4.6   4   1   0   4   4   2   0 -
3300005338_53100656  -          aln                  -              0.054   29.6   0.0     0.066   29.3   0.0   1.1   1   0   0   1   1   1   0 -
3300005544_31853240  -          aln                  -              0.054   29.6   0.6      0.11   28.6   0.6   1.5   1   1   0   1   1   1   0 -
3300005529_18043836  -          aln                  -              0.054   29.6   0.1   5.7e+02   16.7   0.0   2.2   2   0   0   2   2   2   0 -
3300018998_54950     -          aln                  -              0.054   29.6   5.4   2.5e+04   11.4   0.1   4.7   4   1   0   4   4   3   0 -
3300010043_16188818  -          aln                  -              0.054   29.6   0.2     0.077   29.1   0.2   1.2   1   0   0   1   1   1   0 -
3300007088_168912    -          aln                  -              0.054   29.6   0.0     0.084   28.9   0.0   1.3   1   0   0   1   1   1   0 -
3300018758_7170      -          aln                  -              0.054   29.6   3.6     0.056   29.5   0.1   2.4   2   0   0   2   2   1   0 -
2507525020_20177     -          aln                  -              0.054   29.6   1.9   4.6e+02   17.0   0.0   3.2   2   1   0   2   2   2   0 -
3300020075_748323    -          aln                  -              0.054   29.6   0.1       0.1   28.7   0.0   1.5   2   0   0   2   2   1   0 -
3300033233_497402    -          aln                  -              0.054   29.6   0.5   3.7e+03   14.0   0.1   3.3   2   0   0   2   2   2   0 -
3300018997_137013    -          aln                  -              0.054   29.6   0.1      0.94   25.6   0.0   2.5   2   0   0   2   2   1   0 -
3300033487_4812933   -          aln                  -              0.054   29.6   1.0        15   21.7   0.2   2.1   2   0   0   2   2   1   0 -
3300004282_52659710  -          aln                  -              0.054   29.6   0.1       0.4   26.8   0.1   2.0   1   1   0   1   1   1   0 -
3300008035_278860    -          aln                  -              0.054   29.6   0.4   6.8e+02   16.4   0.1   3.5   3   0   0   3   3   2   0 -
3300019011_1120836   -          aln                  -              0.054   29.6   0.2     0.073   29.1   0.2   1.2   1   0   0   1   1   1   0 -
3300002530_13883246  -          aln                  -              0.054   29.6   0.1     0.099   28.7   0.1   1.4   1   1   0   1   1   1   0 -
2507525036_19656     -          aln                  -              0.054   29.6   2.0     0.056   29.5   0.1   2.1   2   1   0   2   2   1   0 -
3300031708_14533032  -          aln                  -              0.054   29.6   0.7      0.15   28.1   0.4   1.9   2   1   0   2   2   1   0 -
3300018046_699250    -          aln                  -              0.054   29.6   0.0   7.4e+02   16.3   0.0   3.1   3   0   0   3   3   2   0 -
3300018857_82862     -          aln                  -              0.054   29.5   0.0      0.18   27.9   0.1   1.8   2   0   0   2   2   1   0 -
3300018952_679076    -          aln                  -              0.054   29.5   0.0      0.11   28.5   0.0   1.5   1   1   0   1   1   1   0 -
3300005841_4439289   -          aln                  -              0.054   29.5   0.3       0.2   27.8   0.3   1.9   1   1   0   1   1   1   0 -
3300020816_1017615   -          aln                  -              0.054   29.5   0.0     0.084   28.9   0.0   1.3   1   0   0   1   1   1   0 -
3300020665_9379      -          aln                  -              0.054   29.5   0.1   1.6e+04   12.0   0.0   3.7   3   0   0   3   3   2   0 -
3300033418_7549340   -          aln                  -              0.055   29.5   1.0      0.36   26.9   0.4   2.3   2   1   0   2   2   1   0 -
3300008862_20332     -          aln                  -              0.055   29.5   3.1   2.9e+03   14.4   0.0   4.6   4   1   0   4   4   2   0 -
3300018999_459768    -          aln                  -              0.055   29.5   0.9       1.3   25.2   0.9   2.4   1   1   0   1   1   1   0 -
3300030755_514803    -          aln                  -              0.055   29.5   0.8        37   20.5   0.1   2.5   3   0   0   3   3   1   0 -
3300006917_11541737  -          aln                  -              0.055   29.5   0.0     0.082   29.0   0.0   1.3   1   1   0   1   1   1   0 -
3300005842_40255645  -          aln                  -              0.055   29.5   0.0     0.067   29.3   0.0   1.1   1   0   0   1   1   1   0 -
3300005340_2250806   -          aln                  -              0.055   29.5   3.7        66   19.7   0.1   3.1   3   1   0   3   3   2   0 -
3300018985_663939    -          aln                  -              0.055   29.5   0.0      0.07   29.2   0.0   1.2   1   0   0   1   1   1   0 -
3300018715_119167    -          aln                  -              0.055   29.5   1.2   6.7e+02   16.4   0.1   3.2   2   2   1   3   3   2   0 -
3300033487_95138     -          aln                  -              0.055   29.5   0.2   3.1e+03   14.3   0.0   3.4   2   2   0   2   2   2   0 -
3300028293_303126    -          aln                  -              0.055   29.5   0.2       0.4   26.8   0.2   2.0   1   1   0   1   1   1   0 -
3300036199_28899     -          aln                  -              0.055   29.5   6.2   1.5e+03   15.3   0.2   3.8   3   0   0   3   3   2   0 -
3300034018_1024270   -          aln                  -              0.055   29.5   0.1   1.3e+04   12.3   0.0   3.8   3   3   0   3   3   2   0 -
3300012968_482410    -          aln                  -              0.055   29.5   2.8        88   19.3   0.1   3.4   4   0   0   4   4   2   0 -
3300005458_439583    -          aln                  -              0.055   29.5   4.1     1e+04   12.6   0.0   4.7   4   0   0   4   4   2   0 -
3300005436_2114716   -          aln                  -              0.055   29.5   2.2   8.9e+02   16.0   0.3   2.6   2   1   0   2   2   2   0 -
3300028420_460241    -          aln                  -              0.055   29.5   0.0   5.9e+02   16.6   0.0   2.4   2   0   0   2   2   2   0 -
3300010035_190534    -          aln                  -              0.055   29.5   0.0     0.086   28.9   0.0   1.3   1   0   0   1   1   1   0 -
3300008029_210355    -          aln                  -              0.055   29.5   0.1      0.45   26.6   0.1   1.9   1   1   0   1   1   1   0 -
3300031708_13466758  -          aln                  -              0.055   29.5   1.4   1.2e+03   15.7   0.0   3.4   3   0   0   3   3   1   0 -
3300004282_3662485   -          aln                  -              0.055   29.5   0.4   2.7e+03   14.5   0.3   3.0   2   2   0   2   2   2   0 -
3300019020_275060    -          aln                  -              0.055   29.5   0.3        12   22.0   0.0   2.8   3   0   0   3   3   1   0 -
2507525012_34500     -          aln                  -              0.055   29.5  18.5       2.3   24.4   0.4   6.1   5   3   0   5   5   1   0 -
3300000657_36650315  -          aln                  -              0.056   29.5   0.0     0.056   29.5   0.0   1.0   1   0   0   1   1   1   0 -
3300028293_125879    -          aln                  -              0.056   29.5   0.0   1.1e+03   15.8   0.0   3.4   2   2   0   2   2   2   0 -
3300005338_45469276  -          aln                  -              0.056   29.5   0.0     0.069   29.2   0.0   1.1   1   0   0   1   1   1   0 -
3300033463_7783501   -          aln                  -              0.056   29.5   1.6      0.25   27.4   0.6   2.2   2   1   0   2   2   1   0 -
812362592soil_C      -          aln                  -              0.056   29.5   0.5      0.25   27.4   0.5   1.8   1   1   0   1   1   1   0 -
3300018736_117475    -          aln                  -              0.056   29.5   0.0      0.16   28.1   0.0   1.8   2   0   0   2   2   1   0 -
3300018080_1936093   -          aln                  -              0.056   29.5   3.6       0.1   28.6   0.2   3.0   3   1   0   3   3   1   0 -
3300032954_4417817   -          aln                  -              0.056   29.5   1.7      0.22   27.6   0.4   2.4   2   1   0   2   2   1   0 -
3300018758_7346      -          aln                  -              0.056   29.5   2.0      0.12   28.5   0.5   2.4   3   0   0   3   3   1   0 -
3300032827_68922     -          aln                  -              0.056   29.5   0.0     0.084   28.9   0.0   1.3   1   0   0   1   1   1   0 -
3300005601_15401864  -          aln                  -              0.056   29.5   0.0      0.17   28.0   0.0   1.7   1   1   0   1   1   1   0 -
3300032770_5679408   -          aln                  -              0.056   29.5   0.1      0.42   26.7   0.1   2.0   1   1   0   1   1   1   0 -
3300020069_881915    -          aln                  -              0.056   29.5   0.0        14   21.8   0.0   2.3   2   0   0   2   2   1   0 -
3300001646_5688490   -          aln                  -              0.056   29.5   0.0     0.074   29.1   0.0   1.1   1   0   0   1   1   1   0 -
3300018969_429798    -          aln                  -              0.056   29.5   0.1     0.074   29.1   0.1   1.2   1   0   0   1   1   1   0 -
3300012723_334447    -          aln                  -              0.056   29.5   0.0       1.4   25.1   0.0   2.2   2   0   0   2   2   1   0 -
3300019014_539609    -          aln                  -              0.056   29.5   3.3        17   21.6   0.6   3.1   2   2   0   2   2   1   0 -
3300007004_10211605  -          aln                  -              0.056   29.5   0.1      0.12   28.5   0.1   1.6   1   1   0   1   1   1   0 -
3300005340_43229579  -          aln                  -              0.056   29.5   0.0      0.12   28.5   0.0   1.5   1   1   0   1   1   1   0 -
3300018978_632801    -          aln                  -              0.056   29.5   0.0       0.1   28.7   0.0   1.4   1   1   1   2   2   1   0 -
3300033158_4687226   -          aln                  -              0.056   29.5   0.1   7.1e+03   13.1   0.1   3.1   2   2   0   2   2   2   0 -
3300008803_339083    -          aln                  -              0.056   29.5   0.0     0.063   29.3   0.0   1.1   1   0   0   1   1   1   0 -
3300006930_16227319  -          aln                  -              0.056   29.5   0.0     0.076   29.1   0.0   1.2   1   0   0   1   1   1   0 -
3300010035_60335     -          aln                  -              0.056   29.5   0.0     0.084   28.9   0.0   1.3   1   0   0   1   1   1   0 -
3300005585_2119645   -          aln                  -              0.056   29.5   0.7      0.42   26.7   0.7   1.9   1   1   0   1   1   1   0 -
2507525021_12470     -          aln                  -              0.057   29.5   5.2   7.8e+04    9.8   0.4   6.2   6   1   0   7   7   1   0 -
3300012963_139277    -          aln                  -              0.057   29.5   3.2   2.7e+02   17.7   0.0   3.9   4   0   0   4   4   2   0 -
3300019144_28095     -          aln                  -              0.057   29.5   2.8     2e+03   14.9   0.0   3.8   3   1   0   3   3   2   0 -
3300025714_151471    -          aln                  -              0.057   29.5   0.3   1.8e+02   18.2   0.1   3.6   2   2   0   2   2   1   0 -
3300025447_61158     -          aln                  -              0.057   29.5   1.6   1.2e+02   18.9   0.9   3.1   2   1   0   2   2   1   0 -
3300032955_3575572   -          aln                  -              0.057   29.5   0.0      0.11   28.6   0.0   1.5   1   0   0   1   1   1   0 -
3300018475_524941    -          aln                  -              0.057   29.5  10.8   3.1e+03   14.3   0.6   4.8   3   1   1   4   4   2   0 -
3300009170_3489040   -          aln                  -              0.057   29.5   0.0      0.41   26.7   0.0   1.9   1   1   0   1   1   1   0 -
3300005975_676324    -          aln                  -              0.057   29.5   0.7     0.082   29.0   0.7   1.3   1   0   0   1   1   1   0 -
3300005562_13067624  -          aln                  -              0.057   29.5   0.0     0.061   29.4   0.0   1.2   1   0   0   1   1   1   0 -
3300024568_64791     -          aln                  -              0.057   29.5   0.5      0.37   26.9   0.5   2.4   1   1   0   1   1   1   0 -
3300008042_174418    -          aln                  -              0.057   29.5   0.3   3.5e+02   17.3   0.1   2.3   2   0   0   2   2   2   0 -
3300010379_8601306   -          aln                  -              0.057   29.5   0.1      0.17   28.0   0.0   1.7   2   0   0   2   2   1   0 -
3300021170_1356522   -          aln                  -              0.057   29.5   0.1        30   20.8   0.1   3.1   2   1   0   2   2   1   0 -
3300032401_3135014   -          aln                  -              0.057   29.5   0.1      0.28   27.3   0.1   2.1   1   1   0   1   1   1   0 -
3300021928_223972    -          aln                  -              0.057   29.5   0.0     0.079   29.0   0.0   1.5   1   1   0   1   1   1   0 -
3300005842_29815055  -          aln                  -              0.057   29.5   0.0     0.075   29.1   0.0   1.2   1   0   0   1   1   1   0 -
3300027500_241843    -          aln                  -              0.057   29.5   0.1     0.086   28.9   0.1   1.3   1   0   0   1   1   1   0 -
3300012923_1084863   -          aln                  -              0.057   29.5  13.5       0.7   26.0   0.2   5.3   4   2   1   5   5   1   0 -
3300004114_27057113  -          aln                  -              0.057   29.5   0.0     0.071   29.2   0.0   1.2   1   0   0   1   1   1   0 -
3300005563_525476    -          aln                  -              0.057   29.5   0.6       2.4   24.3   0.1   2.7   2   0   0   2   2   1   0 -
3300016728_522214    -          aln                  -              0.057   29.5   0.0      0.13   28.3   0.0   1.6   1   1   0   1   1   1   0 -
3300008030_139370    -          aln                  -              0.057   29.5   0.0      0.19   27.8   0.0   2.0   1   0   0   1   1   1   0 -
3300019011_675385    -          aln                  -              0.057   29.5   0.4      0.63   26.1   0.4   2.2   1   1   0   1   1   1   0 -
3300009028_8804142   -          aln                  -              0.057   29.5   0.1      0.13   28.4   0.1   1.6   1   1   0   1   1   1   0 -
3300019011_153210    -          aln                  -              0.057   29.5   0.4   4.5e+02   17.0   0.0   2.3   2   0   0   2   2   2   0 -
3300006801_7758272   -          aln                  -              0.057   29.5   0.0      0.16   28.1   0.0   1.7   1   1   0   1   1   1   0 -
3300006755_13275870  -          aln                  -              0.057   29.5   0.0      0.45   26.6   0.0   2.0   1   1   0   1   1   1   0 -
3300031121_862445    -          aln                  -              0.058   29.5   1.0        17   21.5   0.1   3.3   3   1   0   3   3   1   0 -
3300002961_74784381  -          aln                  -              0.058   29.5   0.0     0.067   29.3   0.0   1.2   1   0   0   1   1   1   0 -
3300006755_8741519   -          aln                  -              0.058   29.5   0.3   2.2e+02   18.0   0.0   3.0   2   1   0   2   2   2   0 -
3300006028_8566046   -          aln                  -              0.058   29.5   0.0         1   25.4   0.0   2.1   2   0   0   2   2   1   0 -
3300006106_28859     -          aln                  -              0.058   29.5   4.8   3.5e+02   17.4   0.1   3.0   2   0   0   2   2   2   0 -
3300002961_53347976  -          aln                  -              0.058   29.5   0.1     0.077   29.1   0.1   1.2   1   0   0   1   1   1   0 -
3300021330_286894    -          aln                  -              0.058   29.5   0.0     0.082   29.0   0.0   1.3   1   0   0   1   1   1   0 -
3300036474_112837    -          aln                  -              0.058   29.5   0.1      0.11   28.6   0.1   1.5   1   1   0   1   1   1   0 -
3300033418_3309337   -          aln                  -              0.058   29.5   0.1     0.098   28.7   0.1   1.4   1   0   0   1   1   1   0 -
3300035156_240306    -          aln                  -              0.058   29.5   1.9      0.59   26.2   0.8   3.4   2   1   0   2   2   1   0 -
3300030000_790898    -          aln                  -              0.058   29.5   5.4         9   22.4   0.1   3.7   5   0   0   5   5   1   0 -
3300032770_5368336   -          aln                  -              0.058   29.5   0.5      0.19   27.8   0.5   1.8   1   1   0   1   1   1   0 -
3300012411_99256     -          aln                  -              0.058   29.5   3.9   5.8e+04   10.2   0.1   5.4   4   1   0   4   4   1   0 -
3300014655_167616    -          aln                  -              0.058   29.5   5.8   3.2e+02   17.5   0.3   4.0   4   0   0   4   4   2   0 -
3300009658_3502675   -          aln                  -              0.058   29.5   0.0     0.072   29.2   0.0   1.1   1   0   0   1   1   1   0 -
3300009680_763827    -          aln                  -              0.058   29.5   2.4   2.4e+03   14.6   0.2   3.4   2   2   0   2   2   2   0 -
3300002961_66577869  -          aln                  -              0.058   29.5   0.0     0.073   29.1   0.0   1.1   1   0   0   1   1   1   0 -
3300036529_125591    -          aln                  -              0.058   29.5   0.1       0.4   26.8   0.0   2.2   2   1   0   2   2   1   0 -
3300021308_148496    -          aln                  -              0.058   29.5   0.3      0.12   28.5   0.1   1.5   1   1   0   1   1   1   0 -
3300004780_10256496  -          aln                  -              0.058   29.5   0.2      0.27   27.3   0.2   1.8   1   1   0   1   1   1   0 -
3300031231_27566301  -          aln                  -              0.058   29.4   0.4      0.23   27.5   0.4   1.9   1   1   0   1   1   1   0 -
3300024993_26164     -          aln                  -              0.058   29.4   0.2      0.13   28.3   0.2   1.7   1   0   0   1   1   1   0 -
3300030709_1387230   -          aln                  -              0.058   29.4   0.1   1.9e+03   15.0   0.0   2.8   2   1   0   2   2   2   0 -
3300022554_313786    -          aln                  -              0.058   29.4   0.1   7.5e+02   16.3   0.0   3.3   2   0   0   2   2   2   0 -
3300005562_2197193   -          aln                  -              0.058   29.4   0.0     0.081   29.0   0.0   1.2   1   0   0   1   1   1   0 -
k87_9843915_1_1      -          aln                  -              0.058   29.4   0.0      0.13   28.4   0.0   1.6   1   0   0   1   1   1   0 # 1 # 402 # -1 # ID=445063_1;partial=11;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.567
3300025918_6913358   -          aln                  -              0.058   29.4   0.8     2e+02   18.1   0.1   2.1   2   0   0   2   2   2   0 -
3300006000_583900    -          aln                  -              0.058   29.4   0.1     0.097   28.7   0.1   1.4   1   1   0   1   1   1   0 -
3300009662_884937    -          aln                  -              0.058   29.4   0.4       0.2   27.7   0.4   1.9   1   1   0   1   1   1   0 -
3300030702_1231516   -          aln                  -              0.058   29.4   0.0     6e+03   13.4   0.0   2.7   2   1   0   2   2   2   0 -
3300006845_26602835  -          aln                  -              0.058   29.4   0.4      0.36   26.9   0.4   2.0   1   1   0   1   1   1   0 -
3300010392_1419456   -          aln                  -              0.058   29.4   0.0      0.39   26.8   0.0   2.4   1   1   0   1   1   1   0 -
3300010294_364567    -          aln                  -              0.058   29.4   0.0     0.086   28.9   0.0   1.2   1   0   0   1   1   1   0 -
3300008038_411956    -          aln                  -              0.058   29.4   0.0        41   20.3   0.0   3.4   3   1   0   3   3   1   0 -
3300009170_835204    -          aln                  -              0.058   29.4   5.5        14   21.8   0.0   4.0   4   1   0   4   4   1   0 -
3300019055_1429035   -          aln                  -              0.059   29.4   0.0     0.074   29.1   0.0   1.1   1   0   0   1   1   1   0 -
3300022919_722099    -          aln                  -              0.059   29.4   0.0       2.7   24.1   0.0   2.4   2   0   0   2   2   1   0 -
3300025316_129432    -          aln                  -              0.059   29.4   3.6      0.26   27.3   0.3   3.8   3   0   0   3   3   1   0 -
3300031239_923670    -          aln                  -              0.059   29.4   5.3   2.7e+02   17.7   1.2   2.9   2   1   0   2   2   2   0 -
3300006930_14899795  -          aln                  -              0.059   29.4   2.8       0.2   27.8   2.8   1.7   1   1   0   1   1   1   0 -
3300002961_82801577  -          aln                  -              0.059   29.4   0.0     0.059   29.4   0.0   1.0   1   0   0   1   1   1   0 -
3300019487_2127770   -          aln                  -              0.059   29.4   2.9   2.1e+02   18.0   0.3   3.2   2   2   0   2   2   2   0 -
3300024337_625672    -          aln                  -              0.059   29.4   0.5   7.6e+02   16.3   0.1   2.5   2   1   0   2   2   2   0 -
3300003801_61369     -          aln                  -              0.059   29.4   0.5     0.081   29.0   0.5   1.2   1   0   0   1   1   1   0 -
3300004214_3718215   -          aln                  -              0.059   29.4   0.1       8.5   22.5   0.1   2.6   2   1   1   3   3   1   0 -
3300025526_31664     -          aln                  -              0.059   29.4   0.0      0.14   28.3   0.0   1.7   1   0   0   1   1   1   0 -
3300010159_6829850   -          aln                  -              0.059   29.4   0.2      0.13   28.3   0.2   1.5   1   1   0   1   1   1   0 -
3300019026_1114607   -          aln                  -              0.059   29.4   0.0     0.064   29.3   0.0   1.0   1   0   0   1   1   1   0 -
3300004156_1014307   -          aln                  -              0.059   29.4   1.7   6.6e+02   16.5   0.4   3.7   3   2   0   3   3   2   0 -
3300009095_7308379   -          aln                  -              0.059   29.4   0.5   4.9e+03   13.6   0.0   3.4   3   1   0   3   3   2   0 -
3300006028_12391378  -          aln                  -              0.059   29.4   0.1      0.22   27.6   0.1   1.8   1   1   0   1   1   1   0 -
3300030702_13722     -          aln                  -              0.059   29.4   0.1   2.6e+03   14.6   0.1   3.9   3   1   0   3   3   1   0 -
3300031708_2241141   -          aln                  -               0.06   29.4   0.2      0.15   28.2   0.2   1.7   1   0   0   1   1   1   0 -
3300019010_179223    -          aln                  -               0.06   29.4   1.2       0.2   27.7   0.2   2.3   3   0   0   3   3   1   0 -
3300000652_18677789  -          aln                  -               0.06   29.4   0.9      0.11   28.6   0.9   1.4   1   1   0   1   1   1   0 -
3300025316_201690    -          aln                  -               0.06   29.4   7.8   1.4e+04   12.2   0.4   6.2   5   0   0   5   5   2   0 -
3300003801_1116426   -          aln                  -               0.06   29.4   0.2     0.072   29.1   0.2   1.1   1   0   0   1   1   1   0 -
3300020069_1049290   -          aln                  -               0.06   29.4   0.1      0.25   27.4   0.1   2.0   1   1   0   1   1   1   0 -
3300028832_546857    -          aln                  -               0.06   29.4  22.9   2.8e+05    8.0   0.0   9.3   8   1   2  10  10   1   0 -
2507525012_23967     -          aln                  -               0.06   29.4   0.0      0.17   27.9   0.0   1.9   1   0   0   1   1   1   0 -
3300010379_800264    -          aln                  -               0.06   29.4   1.1   2.1e+04   11.6   0.0   5.0   5   0   0   5   5   2   0 -
3300009175_930517    -          aln                  -               0.06   29.4   0.2      0.17   28.0   0.0   1.9   2   0   0   2   2   1   0 -
3300009095_12066556  -          aln                  -               0.06   29.4   0.0     0.087   28.9   0.0   1.3   1   0   0   1   1   1   0 -
3300001474_3752480   -          aln                  -               0.06   29.4   0.2     0.079   29.0   0.2   1.2   1   0   0   1   1   1   0 -
3300010399_18419809  -          aln                  -               0.06   29.4   0.1     0.075   29.1   0.1   1.1   1   0   0   1   1   1   0 -
3300007004_3134307   -          aln                  -               0.06   29.4   0.5       0.2   27.7   0.0   2.0   2   1   0   2   2   1   0 -
3300019040_50217     -          aln                  -               0.06   29.4   0.1     0.085   28.9   0.1   1.2   1   0   0   1   1   1   0 -
3300002447_4459282   -          aln                  -               0.06   29.4   0.0     0.066   29.3   0.0   1.1   1   0   0   1   1   1   0 -
3300031261_3185837   -          aln                  -               0.06   29.4   2.1   4.7e+02   16.9   0.2   2.3   2   0   0   2   2   2   0 -
3300001395_4063890   -          aln                  -               0.06   29.4   0.6   2.3e+03   14.7   0.2   2.2   2   0   0   2   2   2   0 -
2507525030_2300      -          aln                  -               0.06   29.4   0.0      0.19   27.8   0.0   1.9   1   0   0   1   1   1   0 -
3300006930_4621252   -          aln                  -               0.06   29.4   0.1        16   21.6   0.1   2.3   2   0   0   2   2   1   0 -
3300006415_1489303   -          aln                  -               0.06   29.4   1.9     0.092   28.8   0.0   2.1   2   0   0   2   2   1   0 -
3300003812_235683    -          aln                  -               0.06   29.4   0.1       2.8   24.1   0.0   2.1   2   0   0   2   2   1   0 -
3300002856_1453591   -          aln                  -               0.06   29.4   1.5   1.7e+03   15.2   0.1   3.7   3   1   0   3   3   1   0 -
3300020816_968022    -          aln                  -               0.06   29.4   0.4     0.089   28.9   0.4   1.2   1   0   0   1   1   1   0 -
3300000956_7784796   -          aln                  -               0.06   29.4   0.1   6.4e+03   13.3   0.0   3.9   3   2   0   3   3   2   0 -
2507525012_28009     -          aln                  -               0.06   29.4   0.0      0.19   27.8   0.0   1.9   1   0   0   1   1   1   0 -
3300018944_45904     -          aln                  -              0.061   29.4   0.1        54   19.9   0.2   3.6   3   0   0   3   3   1   0 -
3300002961_87828560  -          aln                  -              0.061   29.4   0.9      0.14   28.2   0.9   1.5   1   1   0   1   1   1   0 -
3300002123_12825861  -          aln                  -              0.061   29.4   0.0      0.08   29.0   0.0   1.2   1   0   0   1   1   1   0 -
3300036163_3975      -          aln                  -              0.061   29.4   2.3       9.8   22.3   0.3   2.7   2   0   0   2   2   1   0 -
3300009467_3440941   -          aln                  -              0.061   29.4   0.0     0.078   29.1   0.0   1.2   1   0   0   1   1   1   0 -
3300031708_15503857  -          aln                  -              0.061   29.4   0.0     0.093   28.8   0.0   1.3   1   0   0   1   1   1   0 -
3300008041_316772    -          aln                  -              0.061   29.4   3.0   5.3e+03   13.6   0.1   3.7   2   2   1   3   3   2   0 -
3300005334_18896016  -          aln                  -              0.061   29.4   0.1      0.07   29.2   0.1   1.1   1   0   0   1   1   1   0 -
3300014655_48044     -          aln                  -              0.061   29.4   3.7   2.5e+03   14.6   0.1   5.0   4   1   0   4   4   2   0 -
3300000596_7469979   -          aln                  -              0.061   29.4   0.3      0.07   29.2   0.3   1.1   1   0   0   1   1   1   0 -
3300022554_47863     -          aln                  -              0.061   29.4   0.0      0.38   26.8   0.0   2.5   2   1   0   2   2   1   0 -
3300022309_1204328   -          aln                  -              0.061   29.4   0.0      0.11   28.6   0.0   1.5   1   0   0   1   1   1   0 -
3300010199_211717    -          aln                  -              0.061   29.4   0.0     0.093   28.8   0.0   1.3   1   0   0   1   1   1   0 -
3300005338_4383435   -          aln                  -              0.061   29.4   0.3      0.26   27.4   0.1   2.1   2   1   0   2   2   1   0 -
